tumor,expansion,type,count
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,3
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,3
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,3
3432_NT_T2,,non-expanding,0
3432_NT_T2,,non-expanding,2
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3432_NT_T2,1.0,expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,4
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,3
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,4
3433_NT_T2,,non-expanding,3
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,4
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,4
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,3
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,1
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,3
3433_NT_T2,,non-expanding,5
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,3
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,0
3433_NT_T2,,non-expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,0
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,3
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,4
3433_NT_T2,1.0,expanding,3
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,2
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,5
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,7
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,7
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,1
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,0
3434_NT_T2,,non-expanding,2
3434_NT_T2,,non-expanding,0
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,0
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,2
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,5
3434_NT_T2,1.0,expanding,7
3434_NT_T2,1.0,expanding,7
